PERMNO,date,RET
93436,20180302,0.012661
93436,20180305,-0.005282
93436,20180306,-0.015449
93436,20180307,0.012492
93436,20180308,-0.009630
93436,20180309,-0.005864
93436,20180312,0.056056
93436,20180313,-0.010622
93436,20180314,-0.044494
93436,20180315,-0.003153
93436,20180316,-0.013053
93436,20180319,-0.024242
93436,20180320,-0.009599
93436,20180321,0.019256
93436,20180322,-0.023473
93436,20180323,-0.024458
93436,20180326,0.008755
93436,20180327,-0.082188
93436,20180328,-0.076653
93436,20180329,0.032392
93436,20180402,-0.051291
93436,20180403,0.059609
93436,20180404,0.072553
93436,20180405,0.065449
93436,20180406,-0.021000
93436,20180409,-0.032208
93436,20180410,0.051923
93436,20180411,-0.012373
93436,20180412,-0.022763
93436,20180413,0.021287
93436,20180416,-0.030399
93436,20180417,-0.012087
93436,20180418,0.019674
93436,20180419,0.022942
93436,20180420,-0.032791
93436,20180423,-0.023670
93436,20180424,0.000318
93436,20180425,-0.009772
93436,20180426,0.017065
93436,20180427,0.030107
93436,20180430,-0.000595
93436,20180501,0.020483
93436,20180502,0.004101
93436,20180503,-0.055454
93436,20180504,0.033890
93436,20180507,0.029515
93436,20180508,-0.002642
93436,20180509,0.016161
93436,20180510,-0.005964
93436,20180511,-0.012983
93436,20180514,-0.030193
93436,20180515,-0.026681
93436,20180516,0.008094
93436,20180517,-0.006772
93436,20180518,-0.027132
93436,20180521,0.027707
93436,20180522,-0.033323
93436,20180523,0.014763
93436,20180524,-0.004372
93436,20180525,0.003599
93436,20180529,0.017608
93436,20180530,0.028052
93436,20180531,-0.023961
93436,20180601,0.024901
93436,20180604,0.016860
93436,20180605,-0.018905
93436,20180606,0.097448
93436,20180607,-0.010673
93436,20180608,0.004967
93436,20180611,0.045457
93436,20180612,0.032129
93436,20180613,0.005864
93436,20180614,0.037531
93436,20180615,0.001258
93436,20180618,0.035346
93436,20180619,-0.049295
93436,20180620,0.027429
93436,20180621,-0.040611
93436,20180622,-0.039941
93436,20180625,-0.001858
93436,20180626,0.026996
93436,20180627,0.007310
93436,20180628,0.015762
93436,20180629,-0.019947
93436,20180702,-0.022977
93436,20180703,-0.072254
93436,20180705,-0.005469
93436,20180706,-0.000841
93436,20180709,0.031110
93436,20180710,0.012433
93436,20180711,-0.010885
93436,20180712,-0.007054
93436,20180713,0.006820
93436,20180716,-0.027503
93436,20180717,0.040600
93436,20180718,0.003595
93436,20180719,-0.011178
93436,20180720,-0.020766
93436,20180723,-0.033102
93436,20180724,-0.019030
93436,20180725,0.038026
93436,20180726,-0.006769
93436,20180727,-0.030882
93436,20180730,-0.023588
93436,20180731,0.027467
93436,20180801,0.009056
93436,20180802,0.161880
93436,20180803,-0.003919
93436,20180806,-0.017750
93436,20180807,0.109886
93436,20180808,-0.024317
93436,20180809,-0.048307
93436,20180810,0.008625
93436,20180813,0.002588
93436,20180814,-0.024606
93436,20180815,-0.025745
93436,20180816,-0.009566
93436,20180817,-0.089283
93436,20180820,0.009624
93436,20180821,0.043639
93436,20180822,-0.000808
93436,20180823,-0.004788
93436,20180824,0.008497
93436,20180827,-0.010997
93436,20180828,-0.023209
93436,20180829,-0.021965
93436,20180830,-0.006098
93436,20180831,-0.004915
93436,20180904,-0.042133
93436,20180905,-0.028413
93436,20180906,0.000748
93436,20180907,-0.063036
93436,20180910,0.084562
93436,20180911,-0.021226
93436,20180912,0.039722
93436,20180913,-0.003717
93436,20180914,0.019830
93436,20180917,-0.001220
93436,20180918,-0.033510
93436,20180919,0.049340
93436,20180920,-0.002308
93436,20180921,0.002581
93436,20180924,0.001939
93436,20180925,0.004371
93436,20180926,0.028539
93436,20180927,-0.006654
93436,20180928,-0.139015
93436,20181001,0.173471
93436,20181002,-0.031156
93436,20181003,-0.020663
93436,20181004,-0.043996
93436,20181005,-0.070539
93436,20181008,-0.043482
93436,20181009,0.048851
93436,20181010,-0.022527
93436,20181011,-0.018102
93436,20181012,0.025968
93436,20181015,0.003130
93436,20181016,0.065488
93436,20181017,-0.017390
93436,20181018,-0.028957
93436,20181019,-0.014816
93436,20181022,0.003654
93436,20181023,0.127189
93436,20181024,-0.019175
93436,20181025,0.091369
93436,20181026,0.050943
93436,20181029,0.011937
93436,20181030,-0.014783
93436,20181031,0.022492
93436,20181101,0.020633
93436,20181102,0.006187
93436,20181105,-0.014463
93436,20181106,-0.000996
93436,20181107,0.020817
93436,20181108,0.009306
93436,20181109,-0.002533
93436,20181112,-0.054863
93436,20181113,0.022489
93436,20181114,0.015558
93436,20181115,0.012907
93436,20181116,0.016847
93436,20181119,-0.002371
93436,20181120,-0.016918
93436,20181121,-0.026763
93436,20181123,-0.036548
93436,20181126,0.061903
93436,20181127,-0.006012
93436,20181128,0.011485
93436,20181129,-0.019260
93436,20181130,0.027288
93436,20181203,0.022854
93436,20181204,0.003375
93436,20181206,0.009341
93436,20181207,-0.014033
93436,20181210,0.020072
93436,20181211,0.004409
93436,20181212,-0.000436
93436,20181213,0.027796
93436,20181214,-0.029406
93436,20181217,-0.047278
93436,20181218,-0.032690
93436,20181219,-0.012046
93436,20181220,-0.052828
93436,20181221,0.013920
93436,20181224,-0.076242
93436,20181226,0.103930
93436,20181227,-0.030544
93436,20181228,0.056116
93436,20181231,-0.003205
93436,20190102,-0.068149
93436,20190103,-0.031472
93436,20190104,0.057697
93436,20190107,0.054361
93436,20190108,0.001164
93436,20190109,0.009483
93436,20190110,0.019023
93436,20190111,0.006638
93436,20190114,-0.037033
93436,20190115,0.029994
93436,20190116,0.004703
93436,20190117,0.003641
93436,20190118,-0.129711
93436,20190122,-0.011050
93436,20190123,-0.037903
93436,20190124,0.013631
93436,20190125,0.018970
93436,20190128,-0.002222
93436,20190129,0.003644
93436,20190130,0.038022
93436,20190131,-0.005668
93436,20190201,0.016904
93436,20190204,0.002178
93436,20190205,0.027038
93436,20190206,-0.012852
93436,20190207,-0.030610
93436,20190208,-0.005561
93436,20190211,0.023022
93436,20190212,-0.003292
93436,20190213,-0.011674
93436,20190214,-0.014278
93436,20190215,0.013530
93436,20190219,-0.007276
93436,20190220,-0.010077
93436,20190221,-0.037447
93436,20190222,0.011949
93436,20190225,0.013776
93436,20190226,-0.003046
93436,20190227,0.056671
93436,20190228,0.016331
93436,20190301,-0.078436
93436,20190304,-0.031989
93436,20190305,-0.030908
93436,20190306,-0.001085
93436,20190307,0.001267
93436,20190308,0.027297
93436,20190311,0.023861
93436,20190312,-0.025987
93436,20190313,0.019763
93436,20190314,0.003461
93436,20190315,-0.050110
93436,20190318,-0.021566
93436,20190319,-0.007496
93436,20190320,0.022918
93436,20190321,0.001535
93436,20190322,-0.034632
93436,20190325,-0.015537
93436,20190326,0.028224
93436,20190327,0.026366
93436,20190328,0.013790
93436,20190329,0.004450
93436,20190401,0.033302
93436,20190402,-0.011412
93436,20190403,0.020743
93436,20190404,-0.082348
93436,20190405,0.026813
93436,20190408,-0.006401
93436,20190409,-0.003258
93436,20190410,0.013771
93436,20190411,-0.027675
93436,20190412,-0.002682
93436,20190415,-0.004931
93436,20190416,0.026203
93436,20190417,-0.007792
93436,20190418,0.007484
93436,20190422,-0.038462
93436,20190423,0.004377
93436,20190424,-0.019856
93436,20190425,-0.042643
93436,20190426,-0.050438
93436,20190429,0.026920
93436,20190430,-0.011513
93436,20190501,-0.019607
93436,20190502,0.043118
93436,20190503,0.044777
93436,20190506,0.001216
93436,20190507,-0.032427
93436,20190508,-0.008986
93436,20190509,-0.011681
93436,20190510,-0.010166
93436,20190513,-0.052229
93436,20190514,0.023347
93436,20190515,-0.001550
93436,20190516,-0.015607
93436,20190517,-0.075768
93436,20190520,-0.026868
93436,20190521,-0.001363
93436,20190522,-0.060220
93436,20190523,0.014321
93436,20190524,-0.024861
93436,20190528,-0.010124
93436,20190529,0.006147
93436,20190530,-0.008638
93436,20190531,-0.016258
93436,20190603,-0.033431
93436,20190604,0.081746
93436,20190605,0.015444
93436,20190606,0.047612
93436,20190607,-0.007041
93436,20190610,0.040978
93436,20190611,0.019823
93436,20190612,-0.036112
93436,20190613,0.022221
93436,20190614,0.004722
93436,20190617,0.047041
93436,20190618,-0.001289
93436,20190619,0.007520
93436,20190620,-0.030076
93436,20190621,0.010199
93436,20190624,0.008023
93436,20190625,-0.017349
93436,20190626,-0.002230
93436,20190627,0.016281
93436,20190628,0.002782
93436,20190701,0.016602
93436,20190702,-0.011533
93436,20190703,0.046092
93436,20190705,-0.007663
93436,20190708,-0.011840
93436,20190709,-0.001216
93436,20190710,0.038512
93436,20190711,-0.001339
93436,20190712,0.027158
93436,20190715,0.034356
93436,20190716,-0.004418
93436,20190717,0.009826
93436,20190718,-0.005179
93436,20190719,0.018301
93436,20190722,-0.009683
93436,20190723,0.017561
93436,20190724,0.018104
93436,20190725,-0.136137
93436,20190726,-0.003409
93436,20190729,0.033898
93436,20190730,0.027527
93436,20190731,-0.002683
93436,20190801,-0.032118
93436,20190802,0.002095
93436,20190805,-0.025689
93436,20190806,0.010643
93436,20190807,0.011571
93436,20190808,0.020907
93436,20190809,-0.013806
93436,20190812,-0.025531
93436,20190813,0.026156
93436,20190814,-0.065447
93436,20190815,-0.018122
93436,20190816,0.019941
93436,20190819,0.031327
93436,20190820,-0.004276
93436,20190821,-0.022270
93436,20190822,0.005977
93436,20190823,-0.048391
93436,20190826,0.017029
93436,20190827,-0.004279
93436,20190828,0.007053
93436,20190829,0.028387
93436,20190830,0.017591
93436,20190903,-0.002659
93436,20190904,-0.019244
93436,20190905,0.040330
93436,20190906,-0.009278
93436,20190909,0.019081
93436,20190910,0.016178
93436,20190911,0.049079
93436,20190912,-0.004978
93436,20190913,-0.002725
93436,20190916,-0.009747
93436,20190917,0.008155
93436,20190918,-0.005311
93436,20190919,0.012773
93436,20190920,-0.024250
93436,20190923,0.002535
93436,20190924,-0.074700
93436,20190925,0.024596
93436,20190926,0.060603
93436,20190927,-0.001773
93436,20190930,-0.005204
93436,20191001,0.015859
93436,20191002,-0.006375
93436,20191003,-0.041542
93436,20191004,-0.006866
93436,20191007,0.027179
93436,20191008,0.009801
93436,20191009,0.018663
93436,20191010,0.000859
93436,20191011,0.012871
93436,20191014,0.036589
93436,20191015,0.003619
93436,20191016,0.007212
93436,20191017,0.008547
93436,20191018,-0.019162
93436,20191021,-0.013427
93436,20191022,0.008205
93436,20191023,-0.003521
93436,20191024,0.176692
93436,20191025,0.094935
93436,20191028,-0.001280
93436,20191029,-0.035061
93436,20191030,-0.003826
93436,20191031,-0.000286
93436,20191101,-0.005112
93436,20191104,0.013278
93436,20191105,-0.000787
93436,20191106,0.029506
93436,20191107,0.027436
93436,20191108,0.004768
93436,20191111,0.023581
93436,20191112,0.014025
93436,20191113,-0.010916
93436,20191114,0.009361
93436,20191115,0.008072
93436,20191118,-0.006190
93436,20191119,0.027229
93436,20191120,-0.020305
93436,20191121,0.007410
93436,20191122,-0.061410
93436,20191125,0.009909
93436,20191126,-0.022061
93436,20191127,0.007205
93436,20191129,-0.004075
93436,20191202,0.014942
93436,20191203,0.003972
93436,20191204,-0.009429
93436,20191205,-0.007987
93436,20191206,0.016709
93436,20191209,0.010837
93436,20191210,0.027420
93436,20191211,0.011065
93436,20191212,0.019790
93436,20191213,-0.003586
93436,20191216,0.064483
93436,20191217,-0.006579
93436,20191218,0.037362
93436,20191219,0.027699
93436,20191220,0.003836
93436,20191223,0.033605
93436,20191224,0.014384
93436,20191226,0.013380
93436,20191227,-0.001299
93436,20191230,-0.036433
93436,20191231,0.008753
93436,20200102,0.028518
93436,20200103,0.029633
93436,20200106,0.019255
93436,20200107,0.038801
93436,20200108,0.049205
93436,20200109,-0.021945
93436,20200110,-0.006627
93436,20200113,0.097689
93436,20200114,0.024883
93436,20200115,-0.036102
93436,20200116,-0.009663
93436,20200117,-0.005823
93436,20200121,0.071890
93436,20200122,0.040863
93436,20200123,0.004635
93436,20200124,-0.012898
93436,20200127,-0.012039
93436,20200128,0.015913
93436,20200129,0.024854
93436,20200130,0.102962
93436,20200131,0.015231
93436,20200203,0.198949
93436,20200204,0.137256
93436,20200205,-0.171758
93436,20200206,0.019409
93436,20200207,-0.001188
93436,20200210,0.031027
93436,20200211,0.004019
93436,20200212,-0.009156
93436,20200213,0.047844
93436,20200214,-0.004938
93436,20200218,0.072960
93436,20200219,0.068756
93436,20200220,-0.019631
93436,20200221,0.001768
93436,20200224,-0.074595
93436,20200225,-0.040634
93436,20200226,-0.026390
93436,20200227,-0.128146
93436,20200228,-0.016215
93436,20200302,0.113220
93436,20200303,0.002542
93436,20200304,0.005352
93436,20200305,-0.033302
93436,20200306,-0.029067
93436,20200309,-0.135725
93436,20200310,0.061398
93436,20200311,-0.017201
93436,20200312,-0.116172
93436,20200313,-0.024851
93436,20200316,-0.185778
93436,20200317,-0.033410
93436,20200318,-0.160344
93436,20200319,0.183877
93436,20200320,-0.000257
93436,20200323,0.015812
93436,20200324,0.162817
93436,20200325,0.067822
93436,20200326,-0.020566
93436,20200327,-0.026128
93436,20200330,-0.023777
93436,20200331,0.043554
93436,20200401,-0.080992
93436,20200402,-0.056255
93436,20200403,0.056197
93436,20200406,0.075478
93436,20200407,0.056582
93436,20200408,0.006215
93436,20200409,0.044020
93436,20200413,0.136038
93436,20200414,0.090545
93436,20200415,0.028089
93436,20200416,0.021073
93436,20200417,0.011648
93436,20200420,-0.009988
93436,20200421,-0.079908
93436,20200422,0.066097
93436,20200423,-0.036169
93436,20200424,0.027663
93436,20200427,0.101496
93436,20200428,-0.037095
93436,20200429,0.040813
93436,20200430,-0.023273
93436,20200501,-0.103034
93436,20200504,0.085368
93436,20200505,0.009222
93436,20200506,0.018706
93436,20200507,-0.003246
93436,20200508,0.050485
93436,20200511,-0.009922
93436,20200512,-0.002317
93436,20200513,-0.022794
93436,20200514,0.015639
93436,20200515,-0.005178
93436,20200518,0.018094
93436,20200519,-0.006907
93436,20200520,0.009344
93436,20200521,0.014763
93436,20200522,-0.012953
93436,20200526,0.002436
93436,20200527,0.001661
93436,20200528,-0.017580
93436,20200529,0.036224
93436,20200601,0.075569
93436,20200602,-0.018417
93436,20200603,0.001588
93436,20200604,-0.021043
93436,20200605,0.024619
93436,20200608,0.072556
93436,20200609,-0.009738
93436,20200610,0.089702
93436,20200611,-0.050934
93436,20200612,-0.038609
93436,20200615,0.059469
93436,20200616,-0.008851
93436,20200617,0.009836
93436,20200618,0.012271
93436,20200619,-0.003048
93436,20200622,-0.006574
93436,20200623,0.007503
93436,20200624,-0.040857
93436,20200625,0.026154
93436,20200626,-0.026613
93436,20200629,0.051691
93436,20200630,0.069807
93436,20200701,0.036877
93436,20200702,0.079517
93436,20200706,0.134794
93436,20200707,0.013328
93436,20200708,-0.017254
93436,20200709,0.020792
93436,20200710,0.107848
93436,20200713,-0.030810
93436,20200714,0.013186
93436,20200715,0.019258
93436,20200716,-0.029347
93436,20200717,0.000133
93436,20200720,0.094720
93436,20200721,-0.045429
93436,20200722,0.015283
93436,20200723,-0.049776
93436,20200724,-0.063493
93436,20200727,0.086521
93436,20200728,-0.040991
93436,20200729,0.015320
93436,20200730,-0.007751
93436,20200731,-0.038138
93436,20200803,0.037910
93436,20200804,0.001347
93436,20200805,-0.001332
93436,20200806,0.003071
93436,20200807,-0.024752
93436,20200810,-0.023501
93436,20200811,-0.031144
93436,20200812,0.131236
93436,20200813,0.042605
93436,20200814,0.018328
93436,20200817,0.112031
93436,20200818,0.028028
93436,20200819,-0.004536
93436,20200820,0.065636
93436,20200821,0.024053
93436,20200824,-0.017454
93436,20200825,0.004538
93436,20200826,0.064166
93436,20200827,0.039746
93436,20200828,-0.011323
93436,20200831,0.125689
93436,20200901,-0.046697
93436,20200902,-0.058268
93436,20200903,-0.090238
93436,20200904,0.027813
93436,20200908,-0.210628
93436,20200909,0.109234
93436,20200910,0.013815
93436,20200911,0.003716
93436,20200914,0.125832
93436,20200915,0.071827
93436,20200916,-0.017787
93436,20200917,-0.041493
93436,20200918,0.044210
93436,20200921,0.016375
93436,20200922,-0.055987
93436,20200923,-0.103411
93436,20200924,0.019534
93436,20200925,0.050414
93436,20200928,0.034026
93436,20200929,-0.005057
93436,20200930,0.023719
93436,20201001,0.044638
93436,20201002,-0.073791
93436,20201005,0.025513
93436,20201006,-0.027485
93436,20201007,0.027344
93436,20201008,0.001458
93436,20201009,0.018971
93436,20201012,0.019124
93436,20201013,0.009835
93436,20201014,0.032800
93436,20201015,-0.026924
93436,20201016,-0.020518
93436,20201019,-0.020106
93436,20201020,-0.020635
93436,20201021,0.001659
93436,20201022,0.007453
93436,20201023,-0.012119
93436,20201026,-0.000832
93436,20201027,0.010469
93436,20201028,-0.043939
93436,20201029,0.011847
93436,20201030,-0.055473
93436,20201102,0.032136
93436,20201103,0.058400
93436,20201104,-0.006888
93436,20201105,0.040643
93436,20201106,-0.018581
93436,20201109,-0.020212
93436,20201110,-0.025875
93436,20201111,0.016498
93436,20201112,-0.012874
93436,20201113,-0.007917
93436,20201116,-0.001004
93436,20201117,0.082139
93436,20201118,0.101968
93436,20201119,0.025953
93436,20201120,-0.019348
93436,20201123,0.065848
93436,20201124,0.064252
93436,20201125,0.033527
93436,20201127,0.020488
93436,20201130,-0.031003
93436,20201201,0.030233
93436,20201202,-0.027259
93436,20201203,0.043177
93436,20201204,0.009539
93436,20201207,0.071314
93436,20201208,0.012653
93436,20201209,-0.069859
93436,20201210,0.037371
93436,20201211,-0.027238
93436,20201214,0.048919
93436,20201215,-0.010284
93436,20201216,-0.016550
93436,20201217,0.053198
93436,20201218,0.059613
93436,20201221,-0.064950
93436,20201222,-0.014649
93436,20201223,0.008808
93436,20201224,0.024444
93436,20201228,0.002901
93436,20201229,0.003465
93436,20201230,0.043229
93436,20201231,0.015674
93436,20210104,0.034152
93436,20210105,0.007317
93436,20210106,0.028390
93436,20210107,0.079447
93436,20210108,0.078403
93436,20210111,-0.078214
93436,20210112,0.047153
93436,20210113,0.005851
93436,20210114,-0.011013
93436,20210115,-0.022296
93436,20210119,0.022260
93436,20210120,0.006986
93436,20210121,-0.006420
93436,20210122,0.001953
93436,20210125,0.040348
93436,20210126,0.002600
93436,20210127,-0.021436
93436,20210128,-0.033246
93436,20210129,-0.050154
93436,20210201,0.058322
93436,20210202,0.039271
93436,20210203,-0.020738
93436,20210204,-0.005499
93436,20210205,0.002635
93436,20210208,0.013130
93436,20210209,-0.016168
93436,20210210,-0.052551
93436,20210211,0.008499
93436,20210212,0.005495
93436,20210216,-0.024384
93436,20210217,0.002424
93436,20210218,-0.013494
93436,20210219,-0.007722
93436,20210222,-0.085499
93436,20210223,-0.021917
93436,20210224,0.061788
93436,20210225,-0.080591
93436,20210226,-0.009850
93436,20210301,0.063553
93436,20210302,-0.044528
93436,20210303,-0.048424
93436,20210304,-0.048622
93436,20210305,-0.037799
93436,20210308,-0.058450
93436,20210309,0.196412
93436,20210310,-0.008195
93436,20210311,0.047211
93436,20210312,-0.008391
93436,20210315,0.020484
93436,20210316,-0.043874
93436,20210317,0.036831
93436,20210318,-0.069321
93436,20210319,0.002618
93436,20210322,0.023104
93436,20210323,-0.011702
93436,20210324,-0.048160
93436,20210325,0.016057
93436,20210326,-0.033854
93436,20210329,-0.011993
93436,20210330,0.039801
93436,20210331,0.050832
93436,20210401,-0.009252
93436,20210405,0.044277
93436,20210406,0.000825
93436,20210407,-0.029857
93436,20210408,0.019122
93436,20210409,-0.009915
93436,20210412,0.036867
93436,20210413,0.085957
93436,20210414,-0.039472
93436,20210415,0.009041
93436,20210416,0.001259
93436,20210419,-0.033997
93436,20210420,0.006101
93436,20210421,0.034952
93436,20210422,-0.032831
93436,20210423,0.013492
93436,20210426,0.012065
93436,20210427,-0.045326
93436,20210428,-0.014672
93436,20210429,-0.025058
93436,20210430,0.047917
93436,20210503,-0.034591
93436,20210504,-0.016499
93436,20210505,-0.003949
93436,20210506,-0.011029
93436,20210507,0.013307
93436,20210510,-0.064444
93436,20210511,-0.018822
93436,20210512,-0.044248
93436,20210513,-0.030853
93436,20210514,0.031573
93436,20210517,-0.021891
93436,20210518,0.001803
93436,20210519,-0.024936
93436,20210520,0.041387
93436,20210521,-0.010055
93436,20210524,0.044002
93436,20210525,-0.002886
93436,20210526,0.023880
93436,20210527,0.018930
93436,20210528,-0.008924
93436,20210601,-0.002111
93436,20210602,-0.030101
93436,20210603,-0.053345
93436,20210604,0.045754
93436,20210607,0.010149
93436,20210608,-0.002545
93436,20210609,-0.007969
93436,20210610,0.018938
93436,20210611,-0.000377
93436,20210614,0.012789
93436,20210615,-0.029675
93436,20210616,0.009193
93436,20210617,0.019393
93436,20210618,0.010882
93436,20210621,-0.003979
93436,20210622,0.004639
93436,20210623,0.052685
93436,20210624,0.035411
93436,20210625,-0.011694
93436,20210628,0.025079
93436,20210629,-0.011558
93436,20210630,-0.001557
93436,20210701,-0.002619
93436,20210702,0.001446
93436,20210706,-0.028458
93436,20210707,-0.022636
93436,20210708,0.012658
93436,20210709,0.006342
93436,20210712,0.043763
93436,20210713,-0.025026
93436,20210714,-0.022676
93436,20210715,-0.004255
93436,20210716,-0.009806
93436,20210719,0.003105
93436,20210720,0.022098
93436,20210721,-0.007888
93436,20210722,-0.009202
93436,20210723,-0.009056
93436,20210726,0.022133
93436,20210727,-0.019525
93436,20210728,0.003412
93436,20210729,0.046941
93436,20210730,0.014542
93436,20210802,0.032698
93436,20210803,0.000099
93436,20210804,0.001663
93436,20210805,0.005219
93436,20210806,-0.021732
93436,20210809,0.020970
93436,20210810,-0.005282
93436,20210811,-0.003056
93436,20210812,0.020387
93436,20210813,-0.007034
93436,20210816,-0.043225
93436,20210817,-0.029818
93436,20210818,0.034970
93436,20210819,-0.022526
93436,20210820,0.010082
93436,20210823,0.038279
93436,20210824,0.003101
93436,20210825,0.003825
93436,20210826,-0.014117
93436,20210827,0.015346
93436,20210830,0.026674
93436,20210831,0.006581
93436,20210901,-0.002215
93436,20210902,-0.002316
93436,20210903,0.001611
93436,20210907,0.026378
93436,20210908,0.001262
93436,20210909,0.001313
93436,20210910,-0.024627
93436,20210913,0.009141
93436,20210914,0.002005
93436,20210915,0.015232
93436,20210916,0.001535
93436,20210917,0.003303
93436,20210920,-0.038605
93436,20210921,0.012614
93436,20210922,0.016987
93436,20210923,0.002261
93436,20210924,0.027533
93436,20210927,0.021914
93436,20210928,-0.017438
93436,20210929,0.004823
93436,20210930,-0.007462
93436,20211001,-0.000335
93436,20211004,0.008140
93436,20211005,-0.001203
93436,20211006,0.002767
93436,20211007,0.013874
93436,20211008,-0.010232
93436,20211011,0.008211
93436,20211012,0.017400
93436,20211013,0.006652
93436,20211014,0.008926
93436,20211015,0.030196
93436,20211018,0.032122
93436,20211019,-0.006712
93436,20211020,0.001770
93436,20211021,0.032571
93436,20211022,0.017539
93436,20211025,0.126616
93436,20211026,-0.006274
93436,20211027,0.019078
93436,20211028,0.037751
93436,20211029,0.034316
93436,20211101,0.084910
93436,20211102,-0.030275
93436,20211103,0.035717
93436,20211104,0.013222
93436,20211105,-0.006358
93436,20211108,-0.048401
93436,20211109,-0.119903
93436,20211110,0.043429
93436,20211111,-0.004157
93436,20211112,-0.028293
93436,20211115,-0.019382
93436,20211116,0.040794
93436,20211117,0.032501
93436,20211118,0.006768
93436,20211119,0.037104
93436,20211122,0.017422
93436,20211123,-0.041353
93436,20211124,0.006285
93436,20211126,-0.030538
93436,20211129,0.050900
93436,20211130,0.006834
93436,20211201,-0.043468
93436,20211202,-0.009498
93436,20211203,-0.064199
93436,20211206,-0.005872
93436,20211207,0.042358
93436,20211208,0.016363
93436,20211209,-0.060956
93436,20211210,0.013180
93436,20211213,-0.049772
93436,20211214,-0.008175
93436,20211215,0.018237
93436,20211216,-0.050277
93436,20211217,0.006095
93436,20211220,-0.034989
93436,20211221,0.042881
93436,20211222,0.074947
93436,20211223,0.057619
93436,20211227,0.025248
93436,20211228,-0.005000
93436,20211229,-0.002095
93436,20211230,-0.014592
93436,20211231,-0.012669
